# JPEG (using image magick)


# Berlin.ppm
"Berlin"
 75:   0.9011 bpp     36.8585 dB   ( R:  36.9387 dB   G:  38.1483 dB   B:  35.8026 dB )
 76:   0.9244 bpp     37.0492 dB   ( R:  37.1227 dB   G:  38.3313 dB   B:  36.0030 dB )
 77:   0.9613 bpp     37.2308 dB   ( R:  37.3030 dB   G:  38.5379 dB   B:  36.1711 dB )
 78:   0.9929 bpp     37.3495 dB   ( R:  37.4008 dB   G:  38.6811 dB   B:  36.2916 dB )
 79:   1.0110 bpp     37.4819 dB   ( R:  37.5326 dB   G:  38.8378 dB   B:  36.4105 dB )
 80:   1.0424 bpp     37.6723 dB   ( R:  37.7416 dB   G:  39.0438 dB   B:  36.5778 dB )
 81:   1.0830 bpp     37.8791 dB   ( R:  37.9360 dB   G:  39.2813 dB   B:  36.7768 dB )
 82:   1.1150 bpp     38.0583 dB   ( R:  38.1206 dB   G:  39.4782 dB   B:  36.9419 dB )
 83:   1.1627 bpp     38.2615 dB   ( R:  38.3183 dB   G:  39.7019 dB   B:  37.1378 dB )
 84:   1.2007 bpp     38.4574 dB   ( R:  38.5305 dB   G:  39.9562 dB   B:  37.2894 dB )
 85:   1.2375 bpp     38.6847 dB   ( R:  38.7753 dB   G:  40.2113 dB   B:  37.4889 dB )
 86:   1.3019 bpp     38.9375 dB   ( R:  39.0203 dB   G:  40.5145 dB   B:  37.7207 dB )
 87:   1.3442 bpp     39.1783 dB   ( R:  39.2453 dB   G:  40.7892 dB   B:  37.9554 dB )
 88:   1.4267 bpp     39.4760 dB   ( R:  39.5376 dB   G:  41.1511 dB   B:  38.2240 dB )
 89:   1.4790 bpp     39.7474 dB   ( R:  39.8128 dB   G:  41.4830 dB   B:  38.4621 dB )
 90:   1.8903 bpp     41.2941 dB   ( R:  41.3307 dB   G:  42.3329 dB   B:  40.4263 dB )
 91:   2.0102 bpp     41.7072 dB   ( R:  41.7318 dB   G:  42.7739 dB   B:  40.8315 dB )
 92:   2.1171 bpp     42.1624 dB   ( R:  42.1874 dB   G:  43.2833 dB   B:  41.2519 dB )
 93:   2.3188 bpp     42.6884 dB   ( R:  42.7068 dB   G:  43.8766 dB   B:  41.7417 dB )
 94:   2.5675 bpp     43.2924 dB   ( R:  43.2923 dB   G:  44.5550 dB   B:  42.3153 dB )
 95:   2.8470 bpp     43.9506 dB   ( R:  43.9185 dB   G:  45.2959 dB   B:  42.9505 dB )
 96:   3.2957 bpp     44.8185 dB   ( R:  44.7801 dB   G:  46.2668 dB   B:  43.7645 dB )
 97:   3.7877 bpp     45.7519 dB   ( R:  45.6634 dB   G:  47.3671 dB   B:  44.6459 dB )
 98:   4.4359 bpp     46.9824 dB   ( R:  46.8006 dB   G:  48.8380 dB   B:  45.8265 dB )
 99:   5.9130 bpp     48.7480 dB   ( R:  48.3906 dB   G:  51.1967 dB   B:  47.4602 dB )
100:   7.5209 bpp     50.7353 dB   ( R:  50.0580 dB   G:  53.4765 dB   B:  49.5982 dB )


# kodim04.ppm
"kodim04"
  1:   0.0734 bpp     21.2847 dB   ( R:  21.3132 dB   G:  23.6361 dB   B:  19.7477 dB )
  2:   0.0735 bpp     21.2866 dB   ( R:  21.3145 dB   G:  23.6399 dB   B:  19.7493 dB )
  3:   0.0784 bpp     21.4148 dB   ( R:  21.3985 dB   G:  23.8960 dB   B:  19.8570 dB )
  4:   0.0913 bpp     22.5767 dB   ( R:  22.4175 dB   G:  24.6686 dB   B:  21.2897 dB )
  5:   0.1060 bpp     24.3724 dB   ( R:  23.6508 dB   G:  26.0696 dB   B:  23.7929 dB )
  6:   0.1233 bpp     25.5972 dB   ( R:  24.6120 dB   G:  26.9559 dB   B:  25.5368 dB )
  7:   0.1399 bpp     26.5880 dB   ( R:  25.5529 dB   G:  27.7133 dB   B:  26.7694 dB )
  8:   0.1564 bpp     27.0395 dB   ( R:  26.0743 dB   G:  28.1724 dB   B:  27.1241 dB )
  9:   0.1739 bpp     27.4392 dB   ( R:  26.6222 dB   G:  28.5697 dB   B:  27.3437 dB )
 10:   0.1921 bpp     27.8237 dB   ( R:  26.9844 dB   G:  28.9744 dB   B:  27.7396 dB )
 11:   0.2095 bpp     28.1754 dB   ( R:  27.3226 dB   G:  29.3184 dB   B:  28.1132 dB )
 12:   0.2260 bpp     28.4536 dB   ( R:  27.6350 dB   G:  29.5903 dB   B:  28.3554 dB )
 13:   0.2431 bpp     28.8152 dB   ( R:  27.9149 dB   G:  29.9002 dB   B:  28.8558 dB )
 14:   0.2584 bpp     29.0774 dB   ( R:  28.1657 dB   G:  30.1669 dB   B:  29.1285 dB )
 15:   0.2735 bpp     29.3271 dB   ( R:  28.3612 dB   G:  30.3691 dB   B:  29.4853 dB )
 16:   0.2890 bpp     29.5908 dB   ( R:  28.6191 dB   G:  30.6184 dB   B:  29.7684 dB )
 17:   0.3050 bpp     29.7383 dB   ( R:  28.7912 dB   G:  30.8269 dB   B:  29.8347 dB )
 18:   0.3202 bpp     29.9748 dB   ( R:  28.9880 dB   G:  31.0256 dB   B:  30.1529 dB )
 19:   0.3329 bpp     30.1260 dB   ( R:  29.1664 dB   G:  31.1745 dB   B:  30.2708 dB )
 20:   0.3469 bpp     30.3418 dB   ( R:  29.3345 dB   G:  31.3425 dB   B:  30.5886 dB )
 21:   0.3624 bpp     30.5461 dB   ( R:  29.5386 dB   G:  31.5218 dB   B:  30.8144 dB )
 22:   0.3773 bpp     30.6583 dB   ( R:  29.6495 dB   G:  31.6834 dB   B:  30.8867 dB )
 23:   0.3913 bpp     30.8195 dB   ( R:  29.7804 dB   G:  31.8093 dB   B:  31.1186 dB )
 24:   0.4055 bpp     30.9673 dB   ( R:  29.9520 dB   G:  31.9514 dB   B:  31.2387 dB )
 25:   0.4190 bpp     31.0885 dB   ( R:  30.0583 dB   G:  32.0444 dB   B:  31.4045 dB )
 26:   0.4314 bpp     31.2131 dB   ( R:  30.2128 dB   G:  32.1743 dB   B:  31.4839 dB )
 27:   0.4438 bpp     31.3673 dB   ( R:  30.3403 dB   G:  32.3003 dB   B:  31.6986 dB )
 28:   0.4599 bpp     31.4687 dB   ( R:  30.4404 dB   G:  32.4012 dB   B:  31.8023 dB )
 29:   0.4701 bpp     31.5860 dB   ( R:  30.5432 dB   G:  32.4967 dB   B:  31.9588 dB )
 30:   0.4837 bpp     31.6887 dB   ( R:  30.6370 dB   G:  32.6246 dB   B:  32.0515 dB )
 31:   0.4970 bpp     31.7968 dB   ( R:  30.7149 dB   G:  32.7126 dB   B:  32.2198 dB )
 32:   0.5094 bpp     31.9013 dB   ( R:  30.8256 dB   G:  32.8194 dB   B:  32.3132 dB )
 33:   0.5246 bpp     32.0256 dB   ( R:  30.9553 dB   G:  32.9315 dB   B:  32.4410 dB )
 34:   0.5329 bpp     32.0726 dB   ( R:  31.0325 dB   G:  32.9929 dB   B:  32.4329 dB )
 35:   0.5508 bpp     32.2037 dB   ( R:  31.1231 dB   G:  33.1098 dB   B:  32.6331 dB )
 36:   0.5642 bpp     32.3180 dB   ( R:  31.2401 dB   G:  33.2057 dB   B:  32.7603 dB )
 37:   0.5702 bpp     32.3776 dB   ( R:  31.2989 dB   G:  33.2587 dB   B:  32.8269 dB )
 38:   0.5859 bpp     32.4579 dB   ( R:  31.3800 dB   G:  33.3775 dB   B:  32.8718 dB )
 39:   0.5961 bpp     32.5182 dB   ( R:  31.4281 dB   G:  33.4482 dB   B:  32.9399 dB )
 40:   0.6010 bpp     32.5732 dB   ( R:  31.4895 dB   G:  33.4904 dB   B:  32.9974 dB )
 41:   0.6185 bpp     32.6815 dB   ( R:  31.6116 dB   G:  33.6055 dB   B:  33.0802 dB )
 42:   0.6280 bpp     32.7265 dB   ( R:  31.6582 dB   G:  33.6450 dB   B:  33.1279 dB )
 43:   0.6356 bpp     32.7876 dB   ( R:  31.7253 dB   G:  33.7033 dB   B:  33.1829 dB )
 44:   0.6521 bpp     32.9093 dB   ( R:  31.8286 dB   G:  33.8009 dB   B:  33.3522 dB )
 45:   0.6604 bpp     32.9477 dB   ( R:  31.8650 dB   G:  33.8457 dB   B:  33.3877 dB )
 46:   0.6746 bpp     33.0282 dB   ( R:  31.9474 dB   G:  33.9443 dB   B:  33.4491 dB )
 47:   0.6803 bpp     33.0685 dB   ( R:  31.9836 dB   G:  33.9937 dB   B:  33.4872 dB )
 48:   0.6920 bpp     33.1081 dB   ( R:  32.0192 dB   G:  34.0412 dB   B:  33.5255 dB )
 49:   0.7100 bpp     33.2266 dB   ( R:  32.1253 dB   G:  34.1431 dB   B:  33.6764 dB )
 50:   0.7126 bpp     33.2569 dB   ( R:  32.1506 dB   G:  34.1796 dB   B:  33.7084 dB )
 51:   0.7150 bpp     33.2868 dB   ( R:  32.1783 dB   G:  34.2122 dB   B:  33.7389 dB )
 52:   0.7357 bpp     33.3947 dB   ( R:  32.2791 dB   G:  34.3144 dB   B:  33.8619 dB )
 53:   0.7496 bpp     33.4411 dB   ( R:  32.3235 dB   G:  34.3655 dB   B:  33.9071 dB )
 54:   0.7570 bpp     33.4902 dB   ( R:  32.3820 dB   G:  34.4169 dB   B:  33.9407 dB )
 55:   0.7681 bpp     33.5464 dB   ( R:  32.4435 dB   G:  34.4782 dB   B:  33.9848 dB )
 56:   0.7805 bpp     33.6143 dB   ( R:  32.5127 dB   G:  34.5461 dB   B:  34.0507 dB )
 57:   0.7973 bpp     33.6883 dB   ( R:  32.5857 dB   G:  34.6159 dB   B:  34.1300 dB )
 58:   0.8141 bpp     33.7645 dB   ( R:  32.6645 dB   G:  34.6980 dB   B:  34.1974 dB )
 59:   0.8230 bpp     33.8166 dB   ( R:  32.7169 dB   G:  34.7521 dB   B:  34.2470 dB )
 60:   0.8358 bpp     33.8941 dB   ( R:  32.7996 dB   G:  34.8216 dB   B:  34.3243 dB )
 61:   0.8552 bpp     33.9798 dB   ( R:  32.8936 dB   G:  34.9223 dB   B:  34.3850 dB )
 62:   0.8662 bpp     34.0405 dB   ( R:  32.9523 dB   G:  34.9904 dB   B:  34.4420 dB )
 63:   0.8874 bpp     34.1127 dB   ( R:  33.0215 dB   G:  35.0768 dB   B:  34.5057 dB )
 64:   0.8977 bpp     34.1997 dB   ( R:  33.1066 dB   G:  35.1487 dB   B:  34.6091 dB )
 65:   0.9192 bpp     34.2789 dB   ( R:  33.1754 dB   G:  35.2406 dB   B:  34.6915 dB )
 66:   0.9353 bpp     34.3691 dB   ( R:  33.2667 dB   G:  35.3256 dB   B:  34.7846 dB )
 67:   0.9515 bpp     34.4629 dB   ( R:  33.3564 dB   G:  35.4154 dB   B:  34.8880 dB )
 68:   0.9784 bpp     34.5533 dB   ( R:  33.4333 dB   G:  35.5122 dB   B:  34.9919 dB )
 69:   0.9971 bpp     34.6404 dB   ( R:  33.5160 dB   G:  35.5988 dB   B:  35.0858 dB )
 70:   1.0220 bpp     34.7413 dB   ( R:  33.6014 dB   G:  35.7199 dB   B:  35.1912 dB )
 71:   1.0464 bpp     34.8532 dB   ( R:  33.7063 dB   G:  35.8362 dB   B:  35.3091 dB )
 72:   1.0646 bpp     34.9427 dB   ( R:  33.7920 dB   G:  35.9332 dB   B:  35.3977 dB )
 73:   1.0931 bpp     35.0401 dB   ( R:  33.8837 dB   G:  36.0264 dB   B:  35.5069 dB )
 74:   1.1317 bpp     35.1922 dB   ( R:  34.0246 dB   G:  36.1905 dB   B:  35.6647 dB )
 75:   1.1386 bpp     35.2562 dB   ( R:  34.0903 dB   G:  36.2583 dB   B:  35.7229 dB )
 76:   1.1703 bpp     35.4245 dB   ( R:  34.2323 dB   G:  36.4186 dB   B:  35.9371 dB )
 77:   1.2178 bpp     35.5959 dB   ( R:  34.3856 dB   G:  36.6062 dB   B:  36.1209 dB )
 78:   1.2540 bpp     35.7082 dB   ( R:  34.5127 dB   G:  36.7300 dB   B:  36.2008 dB )
 79:   1.2831 bpp     35.8426 dB   ( R:  34.6395 dB   G:  36.8758 dB   B:  36.3366 dB )
 80:   1.3251 bpp     36.0257 dB   ( R:  34.8284 dB   G:  37.0613 dB   B:  36.5089 dB )
 81:   1.3778 bpp     36.2063 dB   ( R:  34.9830 dB   G:  37.2673 dB   B:  36.7057 dB )
 82:   1.4187 bpp     36.3672 dB   ( R:  35.1317 dB   G:  37.4469 dB   B:  36.8681 dB )
 83:   1.4829 bpp     36.5622 dB   ( R:  35.3265 dB   G:  37.6535 dB   B:  37.0533 dB )
 84:   1.5321 bpp     36.7584 dB   ( R:  35.5113 dB   G:  37.8661 dB   B:  37.2522 dB )
 85:   1.5863 bpp     36.9738 dB   ( R:  35.7141 dB   G:  38.0984 dB   B:  37.4720 dB )
 86:   1.6702 bpp     37.2273 dB   ( R:  35.9549 dB   G:  38.3802 dB   B:  37.7202 dB )
 87:   1.7267 bpp     37.4631 dB   ( R:  36.1828 dB   G:  38.6345 dB   B:  37.9521 dB )
 88:   1.8299 bpp     37.7712 dB   ( R:  36.4814 dB   G:  38.9739 dB   B:  38.2476 dB )
 89:   1.9098 bpp     38.0513 dB   ( R:  36.7389 dB   G:  39.2920 dB   B:  38.5297 dB )
 90:   2.4820 bpp     39.6771 dB   ( R:  39.1096 dB   G:  40.3546 dB   B:  39.6561 dB )
 91:   2.6366 bpp     40.0944 dB   ( R:  39.5093 dB   G:  40.7977 dB   B:  40.0714 dB )
 92:   2.7794 bpp     40.5526 dB   ( R:  39.9359 dB   G:  41.3063 dB   B:  40.5234 dB )
 93:   3.0248 bpp     41.1158 dB   ( R:  40.4873 dB   G:  41.9113 dB   B:  41.0655 dB )
 94:   3.3393 bpp     41.8012 dB   ( R:  41.1381 dB   G:  42.6634 dB   B:  41.7362 dB )
 95:   3.6852 bpp     42.5625 dB   ( R:  41.8926 dB   G:  43.5050 dB   B:  42.4414 dB )
 96:   4.2227 bpp     43.6189 dB   ( R:  42.9488 dB   G:  44.6919 dB   B:  43.3985 dB )
 97:   4.7849 bpp     44.8058 dB   ( R:  44.1546 dB   G:  46.0768 dB   B:  44.4238 dB )
 98:   5.5055 bpp     46.3949 dB   ( R:  45.8175 dB   G:  47.9897 dB   B:  45.7311 dB )
 99:   7.1279 bpp     48.4724 dB   ( R:  48.0615 dB   G:  50.6735 dB   B:  47.3383 dB )
100:   8.8710 bpp     50.6373 dB   ( R:  50.2774 dB   G:  53.0894 dB   B:  49.3500 dB )


# kodim05.ppm
"kodim05"
  1:   0.1252 bpp     19.4622 dB   ( R:  19.4776 dB   G:  20.0873 dB   B:  18.9023 dB )
  2:   0.1254 bpp     19.4647 dB   ( R:  19.4797 dB   G:  20.0913 dB   B:  18.9041 dB )
  3:   0.1472 bpp     19.8178 dB   ( R:  19.8406 dB   G:  20.5400 dB   B:  19.1792 dB )
  4:   0.1913 bpp     20.5936 dB   ( R:  20.6767 dB   G:  21.4706 dB   B:  19.7952 dB )
  5:   0.2369 bpp     21.4120 dB   ( R:  21.4244 dB   G:  22.2255 dB   B:  20.7167 dB )
  6:   0.2796 bpp     22.0848 dB   ( R:  22.0795 dB   G:  22.8656 dB   B:  21.4279 dB )
  7:   0.3217 bpp     22.6839 dB   ( R:  22.6210 dB   G:  23.4184 dB   B:  22.1110 dB )
  8:   0.3607 bpp     23.1836 dB   ( R:  23.0960 dB   G:  23.8749 dB   B:  22.6652 dB )
  9:   0.4005 bpp     23.5904 dB   ( R:  23.5158 dB   G:  24.2693 dB   B:  23.0697 dB )
 10:   0.4385 bpp     23.9468 dB   ( R:  23.8794 dB   G:  24.6133 dB   B:  23.4289 dB )
 11:   0.4739 bpp     24.2719 dB   ( R:  24.1927 dB   G:  24.9393 dB   B:  23.7639 dB )
 12:   0.5094 bpp     24.5567 dB   ( R:  24.4886 dB   G:  25.2383 dB   B:  24.0280 dB )
 13:   0.5456 bpp     24.8807 dB   ( R:  24.8297 dB   G:  25.5142 dB   B:  24.3735 dB )
 14:   0.5762 bpp     25.1050 dB   ( R:  25.0501 dB   G:  25.7590 dB   B:  24.5853 dB )
 15:   0.6070 bpp     25.3631 dB   ( R:  25.3145 dB   G:  26.0052 dB   B:  24.8470 dB )
 16:   0.6387 bpp     25.5780 dB   ( R:  25.5206 dB   G:  26.2191 dB   B:  25.0705 dB )
 17:   0.6703 bpp     25.7930 dB   ( R:  25.7467 dB   G:  26.4328 dB   B:  25.2766 dB )
 18:   0.6995 bpp     25.9928 dB   ( R:  25.9553 dB   G:  26.6340 dB   B:  25.4674 dB )
 19:   0.7258 bpp     26.1564 dB   ( R:  26.1106 dB   G:  26.8130 dB   B:  25.6266 dB )
 20:   0.7518 bpp     26.3331 dB   ( R:  26.2933 dB   G:  26.9776 dB   B:  25.8073 dB )
 21:   0.7809 bpp     26.5216 dB   ( R:  26.4714 dB   G:  27.1626 dB   B:  26.0078 dB )
 22:   0.8070 bpp     26.6619 dB   ( R:  26.6241 dB   G:  27.3143 dB   B:  26.1283 dB )
 23:   0.8340 bpp     26.8166 dB   ( R:  26.7754 dB   G:  27.4665 dB   B:  26.2878 dB )
 24:   0.8595 bpp     26.9618 dB   ( R:  26.9294 dB   G:  27.6055 dB   B:  26.4299 dB )
 25:   0.8823 bpp     27.0880 dB   ( R:  27.0633 dB   G:  27.7370 dB   B:  26.5453 dB )
 26:   0.9076 bpp     27.2284 dB   ( R:  27.1951 dB   G:  27.8758 dB   B:  26.6945 dB )
 27:   0.9323 bpp     27.3639 dB   ( R:  27.3276 dB   G:  28.0109 dB   B:  26.8331 dB )
 28:   0.9590 bpp     27.4956 dB   ( R:  27.4607 dB   G:  28.1518 dB   B:  26.9566 dB )
 29:   0.9793 bpp     27.6118 dB   ( R:  27.5755 dB   G:  28.2704 dB   B:  27.0722 dB )
 30:   1.0027 bpp     27.7388 dB   ( R:  27.6947 dB   G:  28.4027 dB   B:  27.2021 dB )
 31:   1.0223 bpp     27.8330 dB   ( R:  27.7919 dB   G:  28.5143 dB   B:  27.2803 dB )
 32:   1.0437 bpp     27.9458 dB   ( R:  27.9047 dB   G:  28.6355 dB   B:  27.3870 dB )
 33:   1.0670 bpp     28.0829 dB   ( R:  28.0403 dB   G:  28.7576 dB   B:  27.5366 dB )
 34:   1.0828 bpp     28.1733 dB   ( R:  28.1352 dB   G:  28.8466 dB   B:  27.6239 dB )
 35:   1.1076 bpp     28.2815 dB   ( R:  28.2439 dB   G:  28.9738 dB   B:  27.7177 dB )
 36:   1.1314 bpp     28.4065 dB   ( R:  28.3692 dB   G:  29.1028 dB   B:  27.8394 dB )
 37:   1.1443 bpp     28.4809 dB   ( R:  28.4459 dB   G:  29.1764 dB   B:  27.9122 dB )
 38:   1.1685 bpp     28.5906 dB   ( R:  28.5549 dB   G:  29.2938 dB   B:  28.0168 dB )
 39:   1.1860 bpp     28.6787 dB   ( R:  28.6420 dB   G:  29.3861 dB   B:  28.1027 dB )
 40:   1.1978 bpp     28.7504 dB   ( R:  28.7217 dB   G:  29.4566 dB   B:  28.1682 dB )
 41:   1.2260 bpp     28.8868 dB   ( R:  28.8677 dB   G:  29.5929 dB   B:  28.2964 dB )
 42:   1.2395 bpp     28.9318 dB   ( R:  28.9097 dB   G:  29.6446 dB   B:  28.3389 dB )
 43:   1.2550 bpp     29.0248 dB   ( R:  29.0024 dB   G:  29.7448 dB   B:  28.4269 dB )
 44:   1.2796 bpp     29.1361 dB   ( R:  29.1116 dB   G:  29.8640 dB   B:  28.5341 dB )
 45:   1.2937 bpp     29.1951 dB   ( R:  29.1739 dB   G:  29.9286 dB   B:  28.5863 dB )
 46:   1.3174 bpp     29.3024 dB   ( R:  29.2860 dB   G:  30.0346 dB   B:  28.6903 dB )
 47:   1.3282 bpp     29.3723 dB   ( R:  29.3588 dB   G:  30.1095 dB   B:  28.7541 dB )
 48:   1.3449 bpp     29.4295 dB   ( R:  29.4154 dB   G:  30.1726 dB   B:  28.8075 dB )
 49:   1.3721 bpp     29.5272 dB   ( R:  29.5127 dB   G:  30.2697 dB   B:  28.9059 dB )
 50:   1.3783 bpp     29.5846 dB   ( R:  29.5681 dB   G:  30.3344 dB   B:  28.9598 dB )
 51:   1.3862 bpp     29.6440 dB   ( R:  29.6267 dB   G:  30.4005 dB   B:  29.0150 dB )
 52:   1.4136 bpp     29.7518 dB   ( R:  29.7317 dB   G:  30.5087 dB   B:  29.1249 dB )
 53:   1.4343 bpp     29.8123 dB   ( R:  29.7947 dB   G:  30.5808 dB   B:  29.1747 dB )
 54:   1.4474 bpp     29.8957 dB   ( R:  29.8779 dB   G:  30.6687 dB   B:  29.2550 dB )
 55:   1.4649 bpp     29.9847 dB   ( R:  29.9701 dB   G:  30.7649 dB   B:  29.3361 dB )
 56:   1.4861 bpp     30.0759 dB   ( R:  30.0629 dB   G:  30.8631 dB   B:  29.4208 dB )
 57:   1.5096 bpp     30.1641 dB   ( R:  30.1493 dB   G:  30.9596 dB   B:  29.5046 dB )
 58:   1.5331 bpp     30.2558 dB   ( R:  30.2395 dB   G:  31.0640 dB   B:  29.5886 dB )
 59:   1.5498 bpp     30.3360 dB   ( R:  30.3232 dB   G:  31.1524 dB   B:  29.6599 dB )
 60:   1.5684 bpp     30.4351 dB   ( R:  30.4243 dB   G:  31.2553 dB   B:  29.7547 dB )
 61:   1.5970 bpp     30.5423 dB   ( R:  30.5395 dB   G:  31.3678 dB   B:  29.8514 dB )
 62:   1.6164 bpp     30.6317 dB   ( R:  30.6309 dB   G:  31.4686 dB   B:  29.9310 dB )
 63:   1.6473 bpp     30.7489 dB   ( R:  30.7518 dB   G:  31.5976 dB   B:  30.0367 dB )
 64:   1.6666 bpp     30.8500 dB   ( R:  30.8554 dB   G:  31.7017 dB   B:  30.1338 dB )
 65:   1.6986 bpp     30.9572 dB   ( R:  30.9650 dB   G:  31.8269 dB   B:  30.2264 dB )
 66:   1.7231 bpp     31.0786 dB   ( R:  31.0930 dB   G:  31.9625 dB   B:  30.3324 dB )
 67:   1.7509 bpp     31.1929 dB   ( R:  31.2069 dB   G:  32.0922 dB   B:  30.4365 dB )
 68:   1.7856 bpp     31.3122 dB   ( R:  31.3323 dB   G:  32.2234 dB   B:  30.5426 dB )
 69:   1.8138 bpp     31.4355 dB   ( R:  31.4526 dB   G:  32.3551 dB   B:  30.6628 dB )
 70:   1.8541 bpp     31.5825 dB   ( R:  31.6059 dB   G:  32.5278 dB   B:  30.7872 dB )
 71:   1.8915 bpp     31.7368 dB   ( R:  31.7677 dB   G:  32.6973 dB   B:  30.9251 dB )
 72:   1.9179 bpp     31.8638 dB   ( R:  31.8991 dB   G:  32.8465 dB   B:  31.0339 dB )
 73:   1.9588 bpp     32.0059 dB   ( R:  32.0428 dB   G:  33.0038 dB   B:  31.1646 dB )
 74:   2.0143 bpp     32.1920 dB   ( R:  32.2291 dB   G:  33.2049 dB   B:  31.3408 dB )
 75:   2.0308 bpp     32.3064 dB   ( R:  32.3474 dB   G:  33.3378 dB   B:  31.4400 dB )
 76:   2.0773 bpp     32.5019 dB   ( R:  32.5483 dB   G:  33.5602 dB   B:  31.6137 dB )
 77:   2.1421 bpp     32.7098 dB   ( R:  32.7654 dB   G:  33.7990 dB   B:  31.7947 dB )
 78:   2.1984 bpp     32.8915 dB   ( R:  32.9582 dB   G:  34.0010 dB   B:  31.9549 dB )
 79:   2.2396 bpp     33.0690 dB   ( R:  33.1367 dB   G:  34.2047 dB   B:  32.1154 dB )
 80:   2.3003 bpp     33.2983 dB   ( R:  33.3706 dB   G:  34.4587 dB   B:  32.3257 dB )
 81:   2.3723 bpp     33.5317 dB   ( R:  33.6138 dB   G:  34.7374 dB   B:  32.5242 dB )
 82:   2.4347 bpp     33.7618 dB   ( R:  33.8554 dB   G:  35.0019 dB   B:  32.7247 dB )
 83:   2.5168 bpp     34.0146 dB   ( R:  34.1217 dB   G:  35.2866 dB   B:  32.9484 dB )
 84:   2.5882 bpp     34.2723 dB   ( R:  34.3772 dB   G:  35.5970 dB   B:  33.1773 dB )
 85:   2.6607 bpp     34.5660 dB   ( R:  34.6810 dB   G:  35.9393 dB   B:  33.4359 dB )
 86:   2.7663 bpp     34.8744 dB   ( R:  34.9892 dB   G:  36.3166 dB   B:  33.7061 dB )
 87:   2.8434 bpp     35.1753 dB   ( R:  35.2958 dB   G:  36.6749 dB   B:  33.9718 dB )
 88:   2.9728 bpp     35.5618 dB   ( R:  35.6864 dB   G:  37.1328 dB   B:  34.3174 dB )
 89:   3.0716 bpp     35.9215 dB   ( R:  36.0525 dB   G:  37.5787 dB   B:  34.6281 dB )
 90:   3.8494 bpp     37.7872 dB   ( R:  37.8730 dB   G:  38.6213 dB   B:  37.0161 dB )
 91:   4.0387 bpp     38.3292 dB   ( R:  38.4230 dB   G:  39.2206 dB   B:  37.5125 dB )
 92:   4.2215 bpp     38.9495 dB   ( R:  39.0512 dB   G:  39.9287 dB   B:  38.0680 dB )
 93:   4.4977 bpp     39.6569 dB   ( R:  39.7650 dB   G:  40.7161 dB   B:  38.7192 dB )
 94:   4.8629 bpp     40.5217 dB   ( R:  40.6203 dB   G:  41.6945 dB   B:  39.5210 dB )
 95:   5.2476 bpp     41.4353 dB   ( R:  41.5345 dB   G:  42.7432 dB   B:  40.3544 dB )
 96:   5.8497 bpp     42.6566 dB   ( R:  42.7480 dB   G:  44.1175 dB   B:  41.4955 dB )
 97:   6.4864 bpp     44.0216 dB   ( R:  44.0869 dB   G:  45.6899 dB   B:  42.7704 dB )
 98:   7.3009 bpp     45.8013 dB   ( R:  45.8054 dB   G:  47.7429 dB   B:  44.4612 dB )
 99:   9.1522 bpp     48.2021 dB   ( R:  48.0239 dB   G:  50.4370 dB   B:  46.8656 dB )
100:  11.0290 bpp     50.7903 dB   ( R:  50.2531 dB   G:  52.7557 dB   B:  49.8830 dB )


# kodim06.ppm
"kodim06"
  1:   0.0840 bpp     20.9144 dB   ( R:  21.3150 dB   G:  21.7967 dB   B:  19.8695 dB )
  2:   0.0840 bpp     20.9154 dB   ( R:  21.3162 dB   G:  21.7977 dB   B:  19.8705 dB )
  3:   0.0923 bpp     21.0799 dB   ( R:  21.5176 dB   G:  21.9995 dB   B:  19.9851 dB )
  4:   0.1141 bpp     22.0360 dB   ( R:  22.1654 dB   G:  23.0024 dB   B:  21.1409 dB )
  5:   0.1405 bpp     22.9938 dB   ( R:  22.8828 dB   G:  23.8349 dB   B:  22.3860 dB )
  6:   0.1691 bpp     23.6854 dB   ( R:  23.5270 dB   G:  24.5577 dB   B:  23.0980 dB )
  7:   0.1973 bpp     24.3237 dB   ( R:  24.2055 dB   G:  25.0971 dB   B:  23.7717 dB )
  8:   0.2237 bpp     24.8382 dB   ( R:  24.8155 dB   G:  25.4919 dB   B:  24.2902 dB )
  9:   0.2500 bpp     25.2626 dB   ( R:  25.2176 dB   G:  25.8839 dB   B:  24.7591 dB )
 10:   0.2756 bpp     25.6866 dB   ( R:  25.6603 dB   G:  26.2442 dB   B:  25.2163 dB )
 11:   0.3015 bpp     26.0092 dB   ( R:  25.9667 dB   G:  26.5343 dB   B:  25.5793 dB )
 12:   0.3257 bpp     26.3247 dB   ( R:  26.3165 dB   G:  26.8605 dB   B:  25.8552 dB )
 13:   0.3510 bpp     26.6965 dB   ( R:  26.7270 dB   G:  27.1873 dB   B:  26.2282 dB )
 14:   0.3728 bpp     26.9287 dB   ( R:  26.9418 dB   G:  27.4025 dB   B:  26.4898 dB )
 15:   0.3957 bpp     27.1775 dB   ( R:  27.2016 dB   G:  27.6144 dB   B:  26.7586 dB )
 16:   0.4187 bpp     27.3928 dB   ( R:  27.4237 dB   G:  27.8187 dB   B:  26.9768 dB )
 17:   0.4406 bpp     27.6040 dB   ( R:  27.6527 dB   G:  28.0272 dB   B:  27.1742 dB )
 18:   0.4620 bpp     27.7933 dB   ( R:  27.8362 dB   G:  28.2270 dB   B:  27.3603 dB )
