# HEVC (using HM)


# Berlin.ppm
"Berlin"
 36:   0.4895 bpp     28.5522 dB   ( R:  28.4757 dB   G:  28.7864 dB   B:  28.4040 dB )
 35:   0.5705 bpp     29.2580 dB   ( R:  29.1946 dB   G:  29.5186 dB   B:  29.0729 dB )
 34:   0.6613 bpp     29.8732 dB   ( R:  29.7636 dB   G:  30.2239 dB   B:  29.6530 dB )
 33:   0.7590 bpp     30.6113 dB   ( R:  30.4823 dB   G:  31.0132 dB   B:  30.3655 dB )
 32:   0.8681 bpp     31.3562 dB   ( R:  31.1931 dB   G:  31.8020 dB   B:  31.1060 dB )
 31:   0.9864 bpp     32.1646 dB   ( R:  31.9784 dB   G:  32.6337 dB   B:  31.9173 dB )
 30:   1.1124 bpp     32.9112 dB   ( R:  32.7170 dB   G:  33.4683 dB   B:  32.5985 dB )
 29:   1.2332 bpp     33.5427 dB   ( R:  33.3349 dB   G:  34.2407 dB   B:  33.1309 dB )
 28:   1.3700 bpp     34.3424 dB   ( R:  34.0904 dB   G:  35.1181 dB   B:  33.9133 dB )
 27:   1.5132 bpp     35.1081 dB   ( R:  34.8495 dB   G:  35.9798 dB   B:  34.6139 dB )
 26:   1.6561 bpp     35.8516 dB   ( R:  35.5468 dB   G:  36.7930 dB   B:  35.3508 dB )
 25:   1.8115 bpp     36.6038 dB   ( R:  36.2743 dB   G:  37.6710 dB   B:  36.0385 dB )
 24:   1.9692 bpp     37.3301 dB   ( R:  36.9886 dB   G:  38.5560 dB   B:  36.6701 dB )
 23:   2.1144 bpp     37.9774 dB   ( R:  37.6058 dB   G:  39.3450 dB   B:  37.2557 dB )
 22:   2.2766 bpp     38.6413 dB   ( R:  38.2139 dB   G:  40.1266 dB   B:  37.8996 dB )
 21:   2.4404 bpp     39.3037 dB   ( R:  38.8572 dB   G:  40.9439 dB   B:  38.4893 dB )
 20:   2.6066 bpp     39.8672 dB   ( R:  39.3900 dB   G:  41.6658 dB   B:  38.9931 dB )
 19:   2.7862 bpp     40.4236 dB   ( R:  39.9420 dB   G:  42.4290 dB   B:  39.4456 dB )
